Company,CEO,Video Title,Video URL
Cigna,Mr. David Michael Cordani,Cigna&#39;s CEO David Cordani: Hear his Personal Career Journey &amp; Keys to Effective Leadership,https://www.youtube.com/watch?v=qjCvL_F1A_M
Cigna,Mr. David Michael Cordani,CIGNA CEO David Cordani at World Health Care Congress,https://www.youtube.com/watch?v=wOosaWVfs84
Cigna,Mr. David Michael Cordani,"David M. Cordani, President &amp; CEO, Cigna Corporation, 10/21/19",https://www.youtube.com/watch?v=QUAAtD8QAPE
Cigna,Mr. David Michael Cordani,"David M. Cordani, President &amp; CEO, Cigna Corporation, 10/21/19 (Excerpt)",https://www.youtube.com/watch?v=pyo-WOE3m4s
Cigna,Mr. David Michael Cordani,"BC CEO Club: David Cordani, Chair &amp; CEO of The Cigna Group",https://www.youtube.com/watch?v=O1vr-4WPNOg
Cigna,Mr. David Michael Cordani,Cigna CEO: Interested in more senior care acquisitions,https://www.youtube.com/watch?v=YpFWo-s0l8g
Cigna,Mr. David Michael Cordani,David Cordani Interview,https://www.youtube.com/watch?v=awLqMnKmBAI
Cigna,Mr. David Michael Cordani,Cigna CEO speaks out against ‘Medicare-for-all’,https://www.youtube.com/watch?v=5ivbYQOb3I4
Cintas,Mr. Scott D. Farmer,2014 Fatherhood Luncheon - Dick Farmer tribute,https://www.youtube.com/watch?v=zAh8TEFUqZ8
Cintas,Mr. Scott D. Farmer,MARK CUBAN : How Fake Shark Tank Is,https://www.youtube.com/watch?v=ncloTUopZ9Q
Cintas,Mr. Scott D. Farmer,Describe your perfect vacation. #philippines #angelescity #expat #travel #filipina #phillipines,https://www.youtube.com/watch?v=7pPnzI32KPw
Cintas,Mr. Scott D. Farmer,"How to Build a Better Organization - Robert Kohlhepp, Fmr CEO CIntas",https://www.youtube.com/watch?v=-CJOGo8-ATg
Cintas,Mr. Scott D. Farmer,Breaking News | Claire’s CEO Made $2.7 Million in 2017,https://www.youtube.com/watch?v=S_bcZ3jtgwk
Cintas,Mr. Scott D. Farmer,"Leigh Fox, President &amp; CEO of Cincinnati Bell accepting 4th Annual Laura and Richard Kretschmer",https://www.youtube.com/watch?v=vMwrvC1p5pY
Cintas,Mr. Scott D. Farmer,"Message from Celebration of Champions presenting sponsor, Cincinnati Bell&#39;s Leigh Fox",https://www.youtube.com/watch?v=S4-M3lbPmhM
Cintas,Mr. Scott D. Farmer,Ad Age Remotely: The future of iHeartMedia,https://www.youtube.com/watch?v=DufBA0ySua8
Cintas,Mr. Scott D. Farmer,Brinker International&#39;s CEO and Office Environment - Q1 2019,https://www.youtube.com/watch?v=1qMpr081bxY
Cintas,Mr. Scott D. Farmer,CEWIT2021 Conference: Smart Infrastructure Panel,https://www.youtube.com/watch?v=W6F-k8WmOjU
Cisco,Mr. Charles H. Robbins,Dan bilzerian girl Quarantine,https://www.youtube.com/watch?v=Rftl5-D4T24
Cisco,Mr. Charles H. Robbins,TITOK NEW COUPLE COURT MARRIAGE VIDEO VIRAL ❤,https://www.youtube.com/watch?v=mePqJU3gQvM
Cisco,Mr. Charles H. Robbins,Shocking CCTV Hidden Security Camera Video Footage Captures The Unimaginable And It Ends In Tragedy!,https://www.youtube.com/watch?v=tUXDto9t5h8
Cisco,Mr. Charles H. Robbins,Leeds Cultural Conversations - The Trials of Oscar Wilde’s Salome - Professor Ruth Robbins,https://www.youtube.com/watch?v=KQY0fFknzgE
Cisco,Mr. Charles H. Robbins,If NPC’s were in real life…,https://www.youtube.com/watch?v=dE51FIrHe-I
Cisco,Mr. Charles H. Robbins,The Right Ingredients for Great Lead Generation Programs,https://www.youtube.com/watch?v=DmoDoNgJf0E
Cisco,Mr. Charles H. Robbins,Novavax CEO Stanley Erck| Mad Money | CNBC,https://www.youtube.com/watch?v=DRJpU61R81s
Cisco,Mr. Charles H. Robbins,Donahue 25th Anniversary Special,https://www.youtube.com/watch?v=SswRwZJ0HW4
Cisco,Mr. Charles H. Robbins,"Scott Duffy interviews Richard Branson, LIVE In Studio at CNBC",https://www.youtube.com/watch?v=sqjwPD8-IRY
Cisco,Mr. Charles H. Robbins,The My Pillow Update We Needed | Corporate Casket,https://www.youtube.com/watch?v=r_xxmmaqZK4
Clorox,Ms. Linda  Rendle,Clorox CEO on navigating the pandemic,https://www.youtube.com/watch?v=kPaFOXhn80I
Clorox,Ms. Linda  Rendle,"Clorox CEO on responding to inflation, higher raw costs",https://www.youtube.com/watch?v=ICFocjj8Izo
Clorox,Ms. Linda  Rendle,Clorox CEO on posting record sales growth for company &#39;in modern history&#39;,https://www.youtube.com/watch?v=y_1ebPzoEiY
Clorox,Ms. Linda  Rendle,"Time to start buying shares of Clorox, says Jim Cramer",https://www.youtube.com/watch?v=_ABVabMuNTk
Clorox,Ms. Linda  Rendle,When schools should close in the case of an outbreak: Former FDA chief,https://www.youtube.com/watch?v=_WgfRyvJT9c
Clorox,Ms. Linda  Rendle,Focusing on People and Diversity with Shanique Bonelli-Moore of Clorox,https://www.youtube.com/watch?v=K3lYGqCyzwk
Clorox,Ms. Linda  Rendle,When The Killer Is Literally CAUGHT ON VIDEO,https://www.youtube.com/watch?v=lRUrCBb9WFs
Clorox,Ms. Linda  Rendle,Millions of renters at risk as four-month moratorium expires,https://www.youtube.com/watch?v=o2vNx9cIuqo
Clorox,Ms. Linda  Rendle,Top Five Stocks Still Worth Buying April 2021,https://www.youtube.com/watch?v=yVGw4mMyJNw
Clorox,Ms. Linda  Rendle,"Hedge Fund Tips with Tom Hayes – VideoCast – Episode 71 - February 26, 2021",https://www.youtube.com/watch?v=epoynW8E8Qk
CME Group,Mr. Terrence A. Duffy,"CME Group CEO Terry Duffy reacts to FTX collapse, called Sam Bankman-Fried an &#39;absolute fraud&#39;",https://www.youtube.com/watch?v=xqG7hM4bGDk
CME Group,Mr. Terrence A. Duffy,Financial Markets Quality - Terrence A. Duffy,https://www.youtube.com/watch?v=4nqVHj1-P5s
CME Group,Mr. Terrence A. Duffy,"Tucker Carlson Tonight, CREEPY CRYPTO FRAUDSTER Sam Bankman-Fried FEATURING Terrence A. Duffy",https://www.youtube.com/watch?v=nm8wCPEOYYU
CME Group,Mr. Terrence A. Duffy,Clear Skies Ahead: Terry Duffy of CME Group Says Clearing Is Industry Driver,https://www.youtube.com/watch?v=ao8UlcJmXMs
CME Group,Mr. Terrence A. Duffy,Tucker Carlson FTX Terry Duffy Exposed The Truth and Was Attacked by Congress,https://www.youtube.com/watch?v=_rARD8SZzsI
CME Group,Mr. Terrence A. Duffy,Duffy on Cavuto: Re-unify kids w/ their parents; that&#39;s the right policy. #crisisontheborder,https://www.youtube.com/watch?v=zekkNLkHKwQ
CME Group,Mr. Terrence A. Duffy,Spanish Bridge in Ocho Rios Www.islanddreamtour.com,https://www.youtube.com/watch?v=O3nAx6uf_ms
CME Group,Mr. Terrence A. Duffy,"NEX CEO on Giving Day, Financial Markets, Politics, Gender Equality",https://www.youtube.com/watch?v=J0nY0rCLuXg
CME Group,Mr. Terrence A. Duffy,"Populism, Income Inequality, and Adapting to Change",https://www.youtube.com/watch?v=hs37l5P8fF8
CME Group,Mr. Terrence A. Duffy,MF Global Employee Indicated Corzine Knew Loans Were Made From Customer Accounts,https://www.youtube.com/watch?v=JUro9-0aowE
CMS Energy,Mr. Garrick J. Rochow,A Conversation with President Simon about MSU’s Energy Future,https://www.youtube.com/watch?v=X5b1wiOYHFY
CMS Energy,Mr. Garrick J. Rochow,"Dec 15, 22   AGF Enhancing and Maintaining Gas &amp; Energy System",https://www.youtube.com/watch?v=-wZxRffI75E
Coca-Cola Company (The),Mr. James Robert B. Quincey,Miguel Mira - The Coca-Cola Company Director of Public Affairs &amp; Communications IBERIA,https://www.youtube.com/watch?v=g78h8hbOC6w
Coca-Cola Company (The),Mr. James Robert B. Quincey,Reality CHECK 😂,https://www.youtube.com/watch?v=BSYEWIBkm80
Coca-Cola Company (The),Mr. James Robert B. Quincey,Coca Cola&#39;s Recycling Scandal | Investigative Documentary,https://www.youtube.com/watch?v=HCCZrTPXhEw
Coca-Cola Company (The),Mr. James Robert B. Quincey,"Muhtar Kent, Chairman &amp; CEO, The Coca-Cola Company, 2/21/12",https://www.youtube.com/watch?v=VKeJ2TB7bKw
Coca-Cola Company (The),Mr. James Robert B. Quincey,La Croix&#39;s Succession of Coca-Cola &amp; Pepsi,https://www.youtube.com/watch?v=Y2BkQVTfv10
Coca-Cola Company (The),Mr. James Robert B. Quincey,"W. James McNerney, Jr., Chairman &amp; CEO, The Boeing Company, 4/24/14",https://www.youtube.com/watch?v=GhSIu6I77lQ
Coca-Cola Company (The),Mr. James Robert B. Quincey,"T Krishnakumar, President of Coca-Cola Company India &amp; Southwest Asia, at Business Conclave 2018",https://www.youtube.com/watch?v=BiJ3REUJtiw
Coca-Cola Company (The),Mr. James Robert B. Quincey,Colgate-Palmolive (CL) Q3 2017 Results - Earnings Call Transcript,https://www.youtube.com/watch?v=bJPHrjFQsK8
Coca-Cola Company (The),Mr. James Robert B. Quincey,A Plastic Ocean: Coca-Cola&#39;s Hidden Secrets,https://www.youtube.com/watch?v=OF_CK77gtUA
Coca-Cola Company (The),Mr. James Robert B. Quincey,"SPN Tax Reform: Where does your pennies go, where does your dollars go?",https://www.youtube.com/watch?v=asmc1FlRk84
Cognizant,Mr. Ravi Kumar Singisetti,"Cognizant CEO Ravi Kumar S Exclusive On India Expansion Plans, Women In Workforce &amp; AI Opportunities",https://www.youtube.com/watch?v=ndlvVy5L_FE
Cognizant,Mr. Ravi Kumar Singisetti,"Companies could create productivity by being flexible with return to work, says Infosys president",https://www.youtube.com/watch?v=2Np9T5PvxSs
Cognizant,Mr. Ravi Kumar Singisetti,"Investing in Employees: Ravi Kumar S, Chief Executive Officer of Cognizant",https://www.youtube.com/watch?v=E_Z2qwXP6aQ
Cognizant,Mr. Ravi Kumar Singisetti,WEF Talk | Ravi Kumar S and Ashiss Kumar Dash in conversation with Farnam Jahanian,https://www.youtube.com/watch?v=AbzPgXm8GDw
Cognizant,Mr. Ravi Kumar Singisetti,"Mr Ravi Kumar S, President, Infosys",https://www.youtube.com/watch?v=ZzDFX_ZdbVY
Cognizant,Mr. Ravi Kumar Singisetti,Infosys President Ravi Kumar S resigns | N Business Highlights | N Business,https://www.youtube.com/watch?v=JhZFctT5gbY
Colgate-Palmolive,Mr. Noel R. Wallace,Colgate-Palmolive (CL) Q3 2017 Results - Earnings Call Transcript,https://www.youtube.com/watch?v=bJPHrjFQsK8
Colgate-Palmolive,Mr. Noel R. Wallace,"SNNLive Interview with Bill Korn, CFO &amp; Dr. Jonathan Bertman, CMO",https://www.youtube.com/watch?v=4lhaEaEHAWM
Colgate-Palmolive,Mr. Noel R. Wallace,Patti Poppe Unveils Clean Energy Campaign,https://www.youtube.com/watch?v=0RTW1ZGp00I
Colgate-Palmolive,Mr. Noel R. Wallace,PNW Stock | Pinnacle West Capital Corp Q4 2020 Earnings Call,https://www.youtube.com/watch?v=NMRNh3jY6VE
Comcast,Mr. Brian L. Roberts,AN OPEN MESSAGE TO MR  BRIAN L  ROBERTS COMCAST   CEO,https://www.youtube.com/watch?v=HBiWmgXhovg
Comcast,Mr. Brian L. Roberts,Comcast CEO On Net Neutrality - Brian Roberts,https://www.youtube.com/watch?v=08BybsxOZNo
Comcast,Mr. Brian L. Roberts,Brian L. Roberts at 2010 State of the Net Conference,https://www.youtube.com/watch?v=IYVy71ttfQU
Comcast,Mr. Brian L. Roberts,"Comcast CEO Brian Roberts, son of Comcast founder, is legally impossible to fire",https://www.youtube.com/watch?v=a4Jq-PNjbrc
Comcast,Mr. Brian L. Roberts,How Do Cable Providers Plan to Stay Competitive?,https://www.youtube.com/watch?v=jJ3d1KLKd_M
Comcast,Mr. Brian L. Roberts,"Mr. Roberts, Does Comcast Really Care?",https://www.youtube.com/watch?v=N3l5O5xWlvo
Comcast,Mr. Brian L. Roberts,Comcast CEO: Twitter Changed Our Company,https://www.youtube.com/watch?v=5q4n9iA2JG4
Comcast,Mr. Brian L. Roberts,Joe Biden&#39;s diaper pops out...🤣🤣🤣,https://www.youtube.com/watch?v=bCIy6tA-bC0
Comcast,Mr. Brian L. Roberts,Brian Roberts,https://www.youtube.com/watch?v=cFOUL7NNZ1o
Comcast,Mr. Brian L. Roberts,Kaiser Permanente Crimes Comcast Health Care ... really???,https://www.youtube.com/watch?v=3-VnsKw8CHg
Conagra Brands,Mr. Sean M. Connolly,FOOD SHORTAGE GETS WORSE (Prepare NOW!) (Second Wave Prompts FEARS)(Global Supply Chain Disrupted),https://www.youtube.com/watch?v=CmEJRMhoPPY
Conagra Brands,Mr. Sean M. Connolly,"John H. Bryan, Chairman &amp; CEO, Sara Lee Corporation, 2/29/00 (Excerpt)",https://www.youtube.com/watch?v=r__3UFPv-Xw
Conagra Brands,Mr. Sean M. Connolly,"Lightning Round: Wait for Shopify to come down before buying more, says Jim Cramer",https://www.youtube.com/watch?v=7rw1w05b_H8
Conagra Brands,Mr. Sean M. Connolly,Constellation Brands CEO Bill Newlands sits down with Jim Cramer,https://www.youtube.com/watch?v=bpXzMKE-3rA
Conagra Brands,Mr. Sean M. Connolly,"Food Business Bootcamp: Marketing and Sales for Food Businesses (Farmers, Fishers, Food Processors)",https://www.youtube.com/watch?v=5tIpXK25tLo
Conagra Brands,Mr. Sean M. Connolly,"Dow gains nearly 300 points after jobs report surprise: Stock Market Today | Friday October 6, 2023",https://www.youtube.com/watch?v=3WD-LwLEA14
Conagra Brands,Mr. Sean M. Connolly,"December 23rd, The Bull-Bear Hour on TFNN - 2019",https://www.youtube.com/watch?v=79BM0PmNBPg
ConocoPhillips,Mr. Ryan M. Lance,"CEO Leadership Series featuring Ryan Lance, Chairman and CEO, ConocoPhillips",https://www.youtube.com/watch?v=ko_mNMapOS0
ConocoPhillips,Mr. Ryan M. Lance,Exclusive interview with ConocoPhillips’ CEO at Gastech 2017,https://www.youtube.com/watch?v=ywgXcdPzZA4
ConocoPhillips,Mr. Ryan M. Lance,2021 McLane Leadership in Business Award: Ryan Lance,https://www.youtube.com/watch?v=avLF039Gpt4
ConocoPhillips,Mr. Ryan M. Lance,Ryan Lance at Montana Jobs Summit,https://www.youtube.com/watch?v=zr6qgb5bsSU
ConocoPhillips,Mr. Ryan M. Lance,Center on Global Energy Policy Launch: Conference Address (Lance),https://www.youtube.com/watch?v=IYURDIoh9Xo
ConocoPhillips,Mr. Ryan M. Lance,Columbia Global Energy Summit 1 of 6 -- Keynote conversation:  Ryan Lance and Dan Yergin,https://www.youtube.com/watch?v=DTCJiKmss9c
ConocoPhillips,Mr. Ryan M. Lance,"ConocoPhillips CEO addresses USCC, part 4",https://www.youtube.com/watch?v=Jp2FuIL6nso
ConocoPhillips,Mr. Ryan M. Lance,Montana Energy 2016 Panel: Energy Exports: Opportunities &amp; Challenges Facing Montana &amp; the Nation,https://www.youtube.com/watch?v=TE_3BQv3974
ConocoPhillips,Mr. Ryan M. Lance,Spotlight - ConocoPhillips - Bloomberg,https://www.youtube.com/watch?v=ZfZTfRyGMv0
ConocoPhillips,Mr. Ryan M. Lance,The Thrill of Creating for the Future - James Mulva of ConocoPhillips,https://www.youtube.com/watch?v=oUXsb9Br1UQ
Consolidated Edison,Mr. Timothy P. Cawley,"Con Edison Briefing on Storm Restorations - August 7, 2020",https://www.youtube.com/watch?v=t2TwP0LUYHI
Constellation Brands,Mr. William A. Newlands,How To Handle Passive Aggressive Attacks #shorts  #meghanmarkle #katemiddleton #practicalpsychology,https://www.youtube.com/watch?v=N-hEjDi4d7g
Constellation Energy,Mr. Joseph  Dominguez,2018 ComEd Voices with Joe Dominguez,https://www.youtube.com/watch?v=1yU7oYXruYs
Constellation Energy,Mr. Joseph  Dominguez,Three Mile Island Nuclear Plant to Restart to Power Datacenter,https://www.youtube.com/watch?v=Jo5jTpPG3Xs
Constellation Energy,Mr. Joseph  Dominguez,Remember Him This Is Why He&#39;s No Longer an Actor,https://www.youtube.com/watch?v=J47QmPD5sgk
Constellation Energy,Mr. Joseph  Dominguez,Panel: The Current State of Nuclear Energy,https://www.youtube.com/watch?v=zIi5zOeAS6w
Constellation Energy,Mr. Joseph  Dominguez,CNBC&#39;s Becky Quick interviews Warren Buffett (2/25/19),https://www.youtube.com/watch?v=Pqc56crs56s
Constellation Energy,Mr. Joseph  Dominguez,What Matters to Me and Why - Dr. Thomas Parham,https://www.youtube.com/watch?v=FAwLELSOjQg
Constellation Energy,Mr. Joseph  Dominguez,Nuro Ena Business on product and service quality provision ኑሮ እና ቢዝነስ - የእቃና የአገልግሎት ጥራት  - Part 1,https://www.youtube.com/watch?v=oCeP0gDDiqg
Constellation Energy,Mr. Joseph  Dominguez,What Caused The Bitcoin Crash and Will It Get Worse?,https://www.youtube.com/watch?v=HmOdeJ1l_Po
Constellation Energy,Mr. Joseph  Dominguez,Textual Editing and the Future of Scholarly Editions: A Symposium on the 200th of The Spy - Panel 3,https://www.youtube.com/watch?v=Bz1uB_Zd-JY
Constellation Energy,Mr. Joseph  Dominguez,Martin Blaser - Indigenous microbes and the ecology of chronic diseases,https://www.youtube.com/watch?v=VL6WClO_vrQ
Cooper Companies (The),Mr. Albert G. White III,This is the Right Response to the LGBT Issue,https://www.youtube.com/watch?v=M0Q12wAtmDY
Cooper Companies (The),Mr. Albert G. White III,"Putin flirts, Putin sigma rule, Putin body language #sigma #confidence #bodylanguage #putin #shorts",https://www.youtube.com/watch?v=xG1zuIXC9dc
Cooper Companies (The),Mr. Albert G. White III,Dan bilzerian girl Quarantine,https://www.youtube.com/watch?v=Rftl5-D4T24
Cooper Companies (The),Mr. Albert G. White III,Lady Gaga’s best response ever,https://www.youtube.com/watch?v=S6n3pDF41QE
Cooper Companies (The),Mr. Albert G. White III,How Serial Killers Died… #shorts,https://www.youtube.com/watch?v=295T3v40kZM
Cooper Companies (The),Mr. Albert G. White III,which side are you on? 🇮🇱/🇵🇸 #israel #freepalestine #idf #shortsvideo,https://www.youtube.com/watch?v=Utxn_Cf8PqQ
Cooper Companies (The),Mr. Albert G. White III,Spanish Bridge in Ocho Rios Www.islanddreamtour.com,https://www.youtube.com/watch?v=O3nAx6uf_ms
Cooper Companies (The),Mr. Albert G. White III,Don&#39;t make eye contact,https://www.youtube.com/watch?v=RPf2D-N7sSs
Cooper Companies (The),Mr. Albert G. White III,The WORST Case of Drug Addiction in the World!😳 #shorts,https://www.youtube.com/watch?v=IGpMDUEiJi4
Cooper Companies (The),Mr. Albert G. White III,Translating Hitler&#39;s Voice To English Using A.I. - Joe Rogan,https://www.youtube.com/watch?v=n-FJ09Erm4k
Copart,Mr. Willis J. Johnson,RIT 2012 Volunteer of the Year Award,https://www.youtube.com/watch?v=PWrFli1EzkQ
Copart,Mr. Willis J. Johnson,"Erroll Davis, Jr. on Energy, Education and Leadership",https://www.youtube.com/watch?v=FFzXVWFemE4
Copart,Mr. Willis J. Johnson,11th Annual Hall of Fame Celebration - Pete Meldrum &amp; Mark Skolnick Tribute Video,https://www.youtube.com/watch?v=_7vDMQ8p-5E
Copart,Mr. Willis J. Johnson,Francis Lee on Leadership,https://www.youtube.com/watch?v=e4c2hHqlx3I
Copart,Mr. Willis J. Johnson,Qualitative Strengths of a Company Matter Too l Shreekkanth Viswanathan,https://www.youtube.com/watch?v=es9c6l3VWeM
Copart,Mr. Willis J. Johnson,CLINT ARNOLDUS - Part 1,https://www.youtube.com/watch?v=46wK_K4IUB0
Corning Inc.,Mr. Wendell P. Weeks,Lehigh Executive Edge | Innovation Insights with Wendell Weeks,https://www.youtube.com/watch?v=PwCe74BJHes
Corning Inc.,Mr. Wendell P. Weeks,Corning&#39;s Wendell Weeks ’81 at 10th Gruhn Lecture,https://www.youtube.com/watch?v=vytMP3FqCoQ
Corning Inc.,Mr. Wendell P. Weeks,CORNING interview,https://www.youtube.com/watch?v=d-RUWzPjLbw
Corning Inc.,Mr. Wendell P. Weeks,Dr Juran Medal for Distinguished Leadership to Jamie Houghton of Corning 2006,https://www.youtube.com/watch?v=u2bVMnOAxaE
Corning Inc.,Mr. Wendell P. Weeks,A View From Above: Bradley Feldmann Cubic Defense Applications,https://www.youtube.com/watch?v=Aq7Jj7iykwM
Corning Inc.,Mr. Wendell P. Weeks,David Stafford: Rakow Research Library Conversation Series,https://www.youtube.com/watch?v=pzQ5Knb3xKc
Corning Inc.,Mr. Wendell P. Weeks,"Leadership: William P. Lauder, Executive Chairman, The Estée Lauder Companies Inc.",https://www.youtube.com/watch?v=TpuuBN8e75Y
Corning Inc.,Mr. Wendell P. Weeks,Michele Scannavini,https://www.youtube.com/watch?v=4f2aTIBuPuo
Corning Inc.,Mr. Wendell P. Weeks,Keynote CEO Jay Brown Crown Castle SWS 2017,https://www.youtube.com/watch?v=Z7n7aF2CRgY
Corning Inc.,Mr. Wendell P. Weeks,Counting Crows - Mr. Jones (Official Music Video),https://www.youtube.com/watch?v=-oqAU5VxFWs
CoStar Group,Mr. Andrew C. Florance,CoStar Group CEO Andrew Florance Discusses CoStar&#39;s Focus on Property Research.,https://www.youtube.com/watch?v=A_RdcEC0EmI
CoStar Group,Mr. Andrew C. Florance,2021: Here is Your Multi-Family Market Forecast with Costar - Episode 1,https://www.youtube.com/watch?v=a56xdQaSLBA
CoStar Group,Mr. Andrew C. Florance,"$10,000 To Return To Work Plus A Trip To Barbados And A Tesla",https://www.youtube.com/watch?v=_sqRrEAkfNY
CoStar Group,Mr. Andrew C. Florance,Brady Co-hosting on The Kudlow Report,https://www.youtube.com/watch?v=VYz2tRj8lwA
Costco,Mr. Ron M. Vachris,Epic rap battle Chris Rock VS. Supahot Fire!,https://www.youtube.com/watch?v=TasiwDoDY0M
